timestamp,crop_type,indoor_temperature_c,canopy_temperature_c,ambient_temperature_c,humidity_pct,soil_moisture_pct,co2_ppm,light_lux
2025-01-04T02:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,892
2025-01-04T03:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,913
2025-01-04T04:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,934
2025-01-04T05:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,955
2025-01-04T06:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,976
2025-01-04T07:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,997
2025-01-04T08:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1018
2025-01-04T09:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1039
2025-01-04T10:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,1060
2025-01-04T11:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,1081
2025-01-04T12:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,1102
2025-01-04T13:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,1123
2025-01-04T14:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1144
2025-01-04T15:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1165
2025-01-04T16:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1186
2025-01-04T17:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,1207
2025-01-04T18:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1228
2025-01-04T19:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1249
2025-01-04T20:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,1270
2025-01-04T21:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,1291
2025-01-04T22:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1312
2025-01-04T23:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1333
2025-01-05T00:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,850
2025-01-05T01:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,871
2025-01-05T02:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,892
2025-01-05T03:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,913
2025-01-05T04:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,934
2025-01-05T05:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,955
2025-01-05T06:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,976
2025-01-05T07:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,997
2025-01-05T08:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1018
2025-01-05T09:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1039
2025-01-05T10:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,1060
2025-01-05T11:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,1081
2025-01-05T12:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1102
2025-01-05T13:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1123
2025-01-05T14:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,1144
2025-01-05T15:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,1165
2025-01-05T16:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,1186
2025-01-05T17:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,1207
2025-01-05T18:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1228
2025-01-05T19:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1249
2025-01-05T20:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1270
2025-01-05T21:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,1291
2025-01-05T22:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1312
2025-01-05T23:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1333
2025-01-06T00:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,850
2025-01-06T01:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,871
2025-01-06T02:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,892
2025-01-06T03:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,913
2025-01-06T04:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,934
2025-01-06T05:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,955
2025-01-06T06:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,976
2025-01-06T07:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,997
2025-01-06T08:00:00,green_chilli,20.4,19.6,18.9,74.52,39.82,422.0,1018
2025-01-06T09:00:00,green_chilli,21.6,20.8,20.1,73.08,39.28,428.0,1039
2025-01-06T10:00:00,green_chilli,22.8,22.0,21.3,71.64,38.74,434.0,1060
2025-01-06T11:00:00,green_chilli,24.4,23.6,22.9,69.72,38.02,442.0,1081
2025-01-06T12:00:00,green_chilli,26.9,26.1,25.4,66.72,36.9,454.5,1102
2025-01-06T13:00:00,green_chilli,29.2,28.4,27.7,63.96,35.86,466.0,1123
2025-01-06T14:00:00,green_chilli,29.7,28.9,28.2,63.36,35.63,468.5,1144
2025-01-06T15:00:00,green_chilli,30.4,29.6,28.9,62.52,35.32,472.0,1165
2025-01-06T16:00:00,green_chilli,31.6,30.8,30.1,61.08,34.78,478.0,1186
2025-01-06T17:00:00,green_chilli,32.4,31.6,30.9,60.12,34.42,482.0,1207
2025-01-06T18:00:00,green_chilli,30.9,30.1,29.4,61.92,35.09,474.5,1228
2025-01-06T19:00:00,green_chilli,28.8,28.0,27.3,64.44,36.04,464.0,1249
2025-01-06T20:00:00,green_chilli,26.1,25.3,24.6,67.68,37.26,450.5,1270
2025-01-06T21:00:00,green_chilli,23.5,22.7,22.0,70.8,38.42,437.5,1291
2025-01-07T00:00:00,brinjal,20.8,20.0,19.3,74.04,39.64,424.0,850
2025-01-07T01:00:00,brinjal,22.0,21.2,20.5,72.6,39.1,430.0,871
2025-01-07T02:00:00,brinjal,23.2,22.4,21.7,71.16,38.56,436.0,892
2025-01-07T03:00:00,brinjal,24.8,24.0,23.3,69.24,37.84,444.0,913
2025-01-07T04:00:00,brinjal,27.3,26.5,25.8,66.24,36.71,456.5,934
2025-01-07T05:00:00,brinjal,29.6,28.8,28.1,63.48,35.68,468.0,955
2025-01-07T06:00:00,brinjal,30.1,29.3,28.6,62.88,35.45,470.5,976
2025-01-07T07:00:00,brinjal,30.8,30.0,29.3,62.04,35.14,474.0,997
2025-01-07T08:00:00,brinjal,32.0,31.2,30.5,60.6,34.6,480.0,1018
2025-01-07T09:00:00,brinjal,32.8,32.0,31.3,59.64,34.24,484.0,1039
2025-01-07T10:00:00,brinjal,31.3,30.5,29.8,61.44,34.91,476.5,1060
2025-01-07T11:00:00,brinjal,29.2,28.4,27.7,63.96,35.86,466.0,1081
2025-01-07T12:00:00,brinjal,26.5,25.7,25.0,67.2,37.08,452.5,1102
2025-01-07T13:00:00,brinjal,23.9,23.1,22.4,70.32,38.24,439.5,1123
2025-01-07T14:00:00,brinjal,20.8,20.0,19.3,74.04,39.64,424.0,1144
2025-01-07T15:00:00,brinjal,22.0,21.2,20.5,72.6,39.1,430.0,1165
2025-01-07T16:00:00,brinjal,23.2,22.4,21.7,71.16,38.56,436.0,1186
2025-01-07T17:00:00,brinjal,24.8,24.0,23.3,69.24,37.84,444.0,1207
2025-01-07T18:00:00,brinjal,27.3,26.5,25.8,66.24,36.71,456.5,1228
2025-01-07T19:00:00,brinjal,29.6,28.8,28.1,63.48,35.68,468.0,1249
2025-01-07T20:00:00,brinjal,30.1,29.3,28.6,62.88,35.45,470.5,1270
2025-01-07T21:00:00,brinjal,30.8,30.0,29.3,62.04,35.14,474.0,1291
2025-01-07T22:00:00,brinjal,32.0,31.2,30.5,60.6,34.6,480.0,1312
2025-01-07T23:00:00,brinjal,32.8,32.0,31.3,59.64,34.24,484.0,1333
2025-01-08T00:00:00,brinjal,31.3,30.5,29.8,61.44,34.91,476.5,850
2025-01-08T01:00:00,brinjal,29.2,28.4,27.7,63.96,35.86,466.0,871
2025-01-08T02:00:00,brinjal,26.5,25.7,25.0,67.2,37.08,452.5,892
2025-01-08T03:00:00,brinjal,23.9,23.1,22.4,70.32,38.24,439.5,913
2025-01-08T04:00:00,brinjal,20.8,20.0,19.3,74.04,39.64,424.0,934
2025-01-08T05:00:00,brinjal,22.0,21.2,20.5,72.6,39.1,430.0,955
2025-01-08T06:00:00,brinjal,23.2,22.4,21.7,71.16,38.56,436.0,976
2025-01-08T07:00:00,brinjal,24.8,24.0,23.3,69.24,37.84,444.0,997
2025-01-08T08:00:00,brinjal,27.3,26.5,25.8,66.24,36.71,456.5,1018
2025-01-08T09:00:00,brinjal,29.6,28.8,28.1,63.48,35.68,468.0,1039
2025-01-08T10:00:00,brinjal,30.1,29.3,28.6,62.88,35.45,470.5,1060
2025-01-08T11:00:00,brinjal,30.8,30.0,29.3,62.04,35.14,474.0,1081
2025-01-08T12:00:00,brinjal,32.0,31.2,30.5,60.6,34.6,480.0,1102
2025-01-08T13:00:00,brinjal,32.8,32.0,31.3,59.64,34.24,484.0,1123
2025-01-08T14:00:00,brinjal,31.3,30.5,29.8,61.44,34.91,476.5,1144
2025-01-08T15:00:00,brinjal,29.2,28.4,27.7,63.96,35.86,466.0,1165
2025-01-08T16:00:00,brinjal,26.5,25.7,25.0,67.2,37.08,452.5,1186
2025-01-08T17:00:00,brinjal,23.9,23.1,22.4,70.32,38.24,439.5,1207
2025-01-08T18:00:00,brinjal,20.8,20.0,19.3,74.04,39.64,424.0,1228
2025-01-08T19:00:00,brinjal,22.0,21.2,20.5,72.6,39.1,430.0,1249
2025-01-08T20:00:00,brinjal,23.2,22.4,21.7,71.16,38.56,436.0,1270
2025-01-08T21:00:00,brinjal,24.8,24.0,23.3,69.24,37.84,444.0,1291
2025-01-08T22:00:00,brinjal,27.3,26.5,25.8,66.24,36.71,456.5,1312
2025-01-08T23:00:00,brinjal,29.6,28.8,28.1,63.48,35.68,468.0,1333
2025-01-09T00:00:00,brinjal,30.1,29.3,28.6,62.88,35.45,470.5,850
2025-01-09T01:00:00,brinjal,30.8,30.0,29.3,62.04,35.14,474.0,871
2025-01-09T02:00:00,brinjal,32.0,31.2,30.5,60.6,34.6,480.0,892
2025-01-09T03:00:00,brinjal,32.8,32.0,31.3,59.64,34.24,484.0,913
2025-01-09T04:00:00,brinjal,31.3,30.5,29.8,61.44,34.91,476.5,934
2025-01-09T05:00:00,brinjal,29.2,28.4,27.7,63.96,35.86,466.0,955
2025-01-09T06:00:00,brinjal,26.5,25.7,25.0,67.2,37.08,452.5,976
2025-01-09T07:00:00,brinjal,23.9,23.1,22.4,70.32,38.24,439.5,997
2025-01-09T08:00:00,brinjal,20.8,20.0,19.3,74.04,39.64,424.0,1018
2025-01-09T09:00:00,brinjal,22.0,21.2,20.5,72.6,39.1,430.0,1039
2025-01-09T10:00:00,brinjal,23.2,22.4,21.7,71.16,38.56,436.0,1060
2025-01-09T11:00:00,brinjal,24.8,24.0,23.3,69.24,37.84,444.0,1081
2025-01-09T12:00:00,brinjal,27.3,26.5,25.8,66.24,36.71,456.5,1102
2025-01-09T13:00:00,brinjal,29.6,28.8,28.1,63.48,35.68,468.0,1123
2025-01-09T14:00:00,brinjal,30.1,29.3,28.6,62.88,35.45,470.5,1144
2025-01-09T15:00:00,brinjal,30.8,30.0,29.3,62.04,35.14,474.0,1165
2025-01-09T16:00:00,brinjal,32.0,31.2,30.5,60.6,34.6,480.0,1186
2025-01-09T17:00:00,brinjal,32.8,32.0,31.3,59.64,34.24,484.0,1207
2025-01-09T18:00:00,brinjal,31.3,30.5,29.8,61.44,34.91,476.5,1228
2025-01-09T19:00:00,brinjal,29.2,28.4,27.7,63.96,35.86,466.0,1249
2025-01-09T20:00:00,brinjal,26.5,25.7,25.0,67.2,37.08,452.5,1270
2025-01-09T21:00:00,brinjal,23.9,23.1,22.4,70.32,38.24,439.5,1291
2025-01-10T00:00:00,ladysfinger,21.2,20.4,19.7,73.56,39.46,426.0,850
2025-01-10T01:00:00,ladysfinger,22.4,21.6,20.9,72.12,38.92,432.0,871
2025-01-10T02:00:00,ladysfinger,23.6,22.8,22.1,70.68,38.38,438.0,892
2025-01-10T03:00:00,ladysfinger,25.2,24.4,23.7,68.76,37.66,446.0,913
2025-01-10T04:00:00,ladysfinger,27.7,26.9,26.2,65.76,36.53,458.5,934
2025-01-10T05:00:00,ladysfinger,30.0,29.2,28.5,63.0,35.5,470.0,955
2025-01-10T06:00:00,ladysfinger,30.5,29.7,29.0,62.4,35.27,472.5,976
2025-01-10T07:00:00,ladysfinger,31.2,30.4,29.7,61.56,34.96,476.0,997
2025-01-10T08:00:00,ladysfinger,32.4,31.6,30.9,60.12,34.42,482.0,1018
2025-01-10T09:00:00,ladysfinger,33.2,32.4,31.7,59.16,34.06,486.0,1039
2025-01-10T10:00:00,ladysfinger,31.7,30.9,30.2,60.96,34.73,478.5,1060
2025-01-10T11:00:00,ladysfinger,29.6,28.8,28.1,63.48,35.68,468.0,1081
2025-01-10T12:00:00,ladysfinger,26.9,26.1,25.4,66.72,36.9,454.5,1102
2025-01-10T13:00:00,ladysfinger,24.3,23.5,22.8,69.84,38.06,441.5,1123
2025-01-10T14:00:00,ladysfinger,21.2,20.4,19.7,73.56,39.46,426.0,1144
2025-01-10T15:00:00,ladysfinger,22.4,21.6,20.9,72.12,38.92,432.0,1165
2025-01-10T16:00:00,ladysfinger,23.6,22.8,22.1,70.68,38.38,438.0,1186
2025-01-10T17:00:00,ladysfinger,25.2,24.4,23.7,68.76,37.66,446.0,1207
2025-01-10T18:00:00,ladysfinger,27.7,26.9,26.2,65.76,36.53,458.5,1228
2025-01-10T19:00:00,ladysfinger,30.0,29.2,28.5,63.0,35.5,470.0,1249
2025-01-10T20:00:00,ladysfinger,30.5,29.7,29.0,62.4,35.27,472.5,1270
2025-01-10T21:00:00,ladysfinger,31.2,30.4,29.7,61.56,34.96,476.0,1291
2025-01-10T22:00:00,ladysfinger,32.4,31.6,30.9,60.12,34.42,482.0,1312
2025-01-10T23:00:00,ladysfinger,33.2,32.4,31.7,59.16,34.06,486.0,1333
2025-01-11T00:00:00,ladysfinger,31.7,30.9,30.2,60.96,34.73,478.5,850
2025-01-11T01:00:00,ladysfinger,29.6,28.8,28.1,63.48,35.68,468.0,871
2025-01-11T02:00:00,ladysfinger,26.9,26.1,25.4,66.72,36.9,454.5,892
2025-01-11T03:00:00,ladysfinger,24.3,23.5,22.8,69.84,38.06,441.5,913
2025-01-11T04:00:00,ladysfinger,21.2,20.4,19.7,73.56,39.46,426.0,934
2025-01-11T05:00:00,ladysfinger,22.4,21.6,20.9,72.12,38.92,432.0,955
2025-01-11T06:00:00,ladysfinger,23.6,22.8,22.1,70.68,38.38,438.0,976
2025-01-11T07:00:00,ladysfinger,25.2,24.4,23.7,68.76,37.66,446.0,997
2025-01-11T08:00:00,ladysfinger,27.7,26.9,26.2,65.76,36.53,458.5,1018
2025-01-11T09:00:00,ladysfinger,30.0,29.2,28.5,63.0,35.5,470.0,1039
2025-01-11T10:00:00,ladysfinger,30.5,29.7,29.0,62.4,35.27,472.5,1060
2025-01-11T11:00:00,ladysfinger,31.2,30.4,29.7,61.56,34.96,476.0,1081
2025-01-11T12:00:00,ladysfinger,32.4,31.6,30.9,60.12,34.42,482.0,1102
2025-01-11T13:00:00,ladysfinger,33.2,32.4,31.7,59.16,34.06,486.0,1123
2025-01-11T14:00:00,ladysfinger,31.7,30.9,30.2,60.96,34.73,478.5,1144
2025-01-11T15:00:00,ladysfinger,29.6,28.8,28.1,63.48,35.68,468.0,1165
2025-01-11T16:00:00,ladysfinger,26.9,26.1,25.4,66.72,36.9,454.5,1186
2025-01-11T17:00:00,ladysfinger,24.3,23.5,22.8,69.84,38.06,441.5,1207
2025-01-11T18:00:00,ladysfinger,21.2,20.4,19.7,73.56,39.46,426.0,1228
2025-01-11T19:00:00,ladysfinger,22.4,21.6,20.9,72.12,38.92,432.0,1249
2025-01-11T20:00:00,ladysfinger,23.6,22.8,22.1,70.68,38.38,438.0,1270
2025-01-11T21:00:00,ladysfinger,25.2,24.4,23.7,68.76,37.66,446.0,1291
2025-01-11T22:00:00,ladysfinger,27.7,26.9,26.2,65.76,36.53,458.5,1312
2025-01-11T23:00:00,ladysfinger,30.0,29.2,28.5,63.0,35.5,470.0,1333
2025-01-12T00:00:00,ladysfinger,30.5,29.7,29.0,62.4,35.27,472.5,850
2025-01-12T01:00:00,ladysfinger,31.2,30.4,29.7,61.56,34.96,476.0,871
2025-01-12T02:00:00,ladysfinger,32.4,31.6,30.9,60.12,34.42,482.0,892
2025-01-12T03:00:00,ladysfinger,33.2,32.4,31.7,59.16,34.06,486.0,913
2025-01-12T04:00:00,ladysfinger,31.7,30.9,30.2,60.96,34.73,478.5,934
2025-01-12T05:00:00,ladysfinger,29.6,28.8,28.1,63.48,35.68,468.0,955
2025-01-12T06:00:00,ladysfinger,26.9,26.1,25.4,66.72,36.9,454.5,976
2025-01-12T07:00:00,ladysfinger,24.3,23.5,22.8,69.84,38.06,441.5,997
2025-01-12T08:00:00,ladysfinger,21.2,20.4,19.7,73.56,39.46,426.0,1018
2025-01-12T09:00:00,ladysfinger,22.4,21.6,20.9,72.12,38.92,432.0,1039
2025-01-12T10:00:00,ladysfinger,23.6,22.8,22.1,70.68,38.38,438.0,1060
2025-01-12T11:00:00,ladysfinger,25.2,24.4,23.7,68.76,37.66,446.0,1081
2025-01-12T12:00:00,ladysfinger,27.7,26.9,26.2,65.76,36.53,458.5,1102
2025-01-12T13:00:00,ladysfinger,30.0,29.2,28.5,63.0,35.5,470.0,1123
2025-01-12T14:00:00,ladysfinger,30.5,29.7,29.0,62.4,35.27,472.5,1144
2025-01-12T15:00:00,ladysfinger,31.2,30.4,29.7,61.56,34.96,476.0,1165
2025-01-12T16:00:00,ladysfinger,32.4,31.6,30.9,60.12,34.42,482.0,1186
2025-01-12T17:00:00,ladysfinger,33.2,32.4,31.7,59.16,34.06,486.0,1207
2025-01-12T18:00:00,ladysfinger,31.7,30.9,30.2,60.96,34.73,478.5,1228
2025-01-12T19:00:00,ladysfinger,29.6,28.8,28.1,63.48,35.68,468.0,1249
2025-01-12T20:00:00,ladysfinger,26.9,26.1,25.4,66.72,36.9,454.5,1270
2025-01-12T21:00:00,ladysfinger,24.3,23.5,22.8,69.84,38.06,441.5,1291
